district,lon,lat,soc_0_30_tC_per_ha,ndvi,c_input_retain_tC_per_ha,c_input_burn_tC_per_ha,c_input_fym_tC_per_ha
Karnal,77.2334228132417,29.665315132023775,33.0,0.46077634868749107,0.8842699177812009,0.4244495605349764,1.7342699177812009
Karnal,77.3006208693243,29.665315132023775,36.0,0.5160262189792298,1.1881442043857642,0.5703092181051668,2.0381442043857643
Karnal,76.26581810891963,29.606924638556002,31.0,0.5774845408143869,1.5261649744791281,0.7325591877499815,2.3761649744791282
Karnal,76.33297721599396,29.606924638556002,32.0,0.5098472680791447,1.154159974435296,0.553996787728942,2.004159974435296
Karnal,76.40013632306828,29.606924638556002,31.0,0.47846901590814195,0.9815795874947808,0.47115820199749475,1.831579587494781
Karnal,76.4672954301426,29.606924638556002,29.0,0.5978474520624163,1.6381609863432898,0.7863172734447791,2.48816098634329
Karnal,76.53445453721692,29.606924638556002,30.0,0.5277615652445011,1.2526886088447562,0.6012905322454829,2.102688608844756
Karnal,76.60161364429125,29.606924638556002,31.0,0.5517251604594307,1.3844883825268686,0.6645544236128968,2.2344883825268687
Karnal,76.66877275136557,29.606924638556002,32.0,0.6137114760168415,1.7254131180926284,0.8281982966844617,2.5754131180926283
Karnal,76.7359318584399,29.606924638556002,31.0,0.6116252734775707,1.7139390041266387,0.8226907219807865,2.5639390041266386
Karnal,76.80309096551422,29.606924638556002,32.0,0.49222366540207824,1.0572301597114304,0.5074704766614866,1.9072301597114305
Karnal,76.87025007258852,29.606924638556002,34.0,0.4779656224421665,0.9788109234319158,0.46982924324731956,1.8288109234319156
Karnal,76.93740917966285,29.606924638556002,34.0,0.5427447146665705,1.3350959306661376,0.640846046719746,2.1850959306661375
Karnal,77.00456828673717,29.606924638556002,31.0,0.509376997180896,1.1515734844949281,0.5527552725575655,2.0015734844949282
Karnal,77.0717273938115,29.606924638556002,32.0,0.3680110944574122,0.3740610195157672,0.3,1.224061019515767
Karnal,77.1388865008858,29.606924638556002,34.0,0.622028938773271,1.7711591632529908,0.8501563983614355,2.6211591632529907
Karnal,77.20604560796014,29.606924638556002,37.0,0.5215489061999405,1.218518984099673,0.584889112367843,2.068518984099673
Karnal,77.27320471503445,29.606924638556002,36.0,0.5789102373318773,1.5340063053253252,0.7363230265561561,2.3840063053253253
Karnal,76.2390652711499,29.548534145088233,29.0,0.4261666748575864,0.6939167117167253,0.3330800216240281,1.5439167117167254
Karnal,76.3061855440099,29.548534145088233,27.0,0.6230562847006715,1.7768095658536935,0.8528685916097729,2.6268095658536934
Karnal,76.3733058168699,29.548534145088233,30.0,0.4729389755150155,0.9511643653325854,0.456558895359641,1.8011643653325855
Karnal,76.4404260897299,29.548534145088233,33.0,0.5113866341221338,1.162626487671736,0.5580607140824333,2.012626487671736
Karnal,76.50754636258989,29.548534145088233,32.0,0.4078860264218099,0.5933731453199544,0.3,1.4433731453199545
Karnal,76.57466663544989,29.548534145088233,29.0,0.506644021061473,1.1365421158381015,0.5455402156022887,1.9865421158381014
Karnal,76.64178690830988,29.548534145088233,31.0,0.5016156853847383,1.1088862696160608,0.5322654094157092,1.9588862696160607
Karnal,76.70890718116988,29.548534145088233,30.0,0.5051711568678624,1.1284413627732433,0.5416518541311567,1.9784413627732431
Karnal,76.77602745402987,29.548534145088233,34.0,0.5550803794204655,1.4029420868125604,0.6734122016700289,2.2529420868125603
Karnal,76.84314772688988,29.548534145088233,34.0,0.5248276678294802,1.2365521730621412,0.5935450430698277,2.0865521730621412
Karnal,76.91026799974988,29.548534145088233,33.0,0.5980626100076065,1.6393443550418358,0.7868852904200812,2.489344355041836
Karnal,76.97738827260987,29.548534145088233,29.0,0.4825473451478891,1.0040103983133901,0.48192499119042725,1.85401039831339
Karnal,77.04450854546987,29.548534145088233,34.0,0.4403187273028509,0.7717530001656798,0.3704414400795263,1.62175300016568
Karnal,77.11162881832986,29.548534145088233,30.0,0.518471488670395,1.2015931876871728,0.576764730089843,2.051593187687173
Karnal,77.17874909118986,29.548534145088233,35.0,0.5702694429043027,1.486481935973665,0.7135113292673592,2.336481935973665
Karnal,77.24586936404985,29.548534145088233,32.0,0.619571341837426,1.7576423801058432,0.8436683424508047,2.607642380105843
Karnal,76.21239132214916,29.490143651620468,27.0,0.5851137148451151,1.568125431648133,0.7527002071911039,2.418125431648133
Karnal,76.27947287530915,29.490143651620468,29.0,0.37876474658733383,0.4332061062303362,0.3,1.2832061062303362
Karnal,76.34655442846915,29.490143651620468,34.0,0.5501646686448173,1.375905677546495,0.6604347252223176,2.225905677546495
Karnal,76.41363598162914,29.490143651620468,32.0,0.6368297418336988,1.8525635800853433,0.8892305184409648,2.7025635800853434
Karnal,76.48071753478916,29.490143651620468,32.0,0.5250061093077344,1.2375336011925393,0.5940161285724188,2.0875336011925394
Karnal,76.54779908794917,29.490143651620468,31.0,0.4787165999886379,0.9829412999375086,0.4718118239700041,1.8329412999375085
Karnal,76.61488064110917,29.490143651620468,31.0,0.5447328682154368,1.3460307751849023,0.6460947720887531,2.1960307751849024
Karnal,76.68196219426918,29.490143651620468,32.0,0.4797406412623124,0.9885735269427184,0.47451529293250483,1.8385735269427184
Karnal,76.7490437474292,29.490143651620468,36.0,0.5711290532723243,1.491209792997784,0.7157807006389363,2.341209792997784
Karnal,76.81612530058919,29.490143651620468,35.0,0.5189604422833907,1.2042824325586488,0.5780555676281514,2.0542824325586486
Karnal,76.8832068537492,29.490143651620468,33.0,0.6314400103997203,1.8229200571984618,0.8750016274552617,2.672920057198462
Karnal,76.95028840690921,29.490143651620468,35.0,0.5599602198792745,1.4297812093360096,0.6862949804812846,2.2797812093360097
Karnal,77.0173699600692,29.490143651620468,33.0,0.46208922507234695,0.8914907378979083,0.427915554190996,1.7414907378979083
Karnal,77.08445151322921,29.490143651620468,32.0,0.5683705027106773,1.4760377649087255,0.7084981271561882,2.3260377649087256
Karnal,77.1515330663892,29.490143651620468,34.0,0.5948809360184889,1.6218451481016891,0.7784856710888107,2.471845148101689
Karnal,77.21861461954923,29.490143651620468,38.0,0.47452353161641886,0.9598794238903038,0.4607421234673458,1.8098794238903038
Karnal,76.1857960701121,29.4317531581527,27.0,0.4859364478003896,1.0226504629021427,0.49087222219302845,1.8726504629021425
Karnal,76.25283901780803,29.4317531581527,27.0,0.3355853381119034,0.3,0.3,1.0457193596154686
Karnal,76.31988196550394,29.4317531581527,27.0,0.5922724791172348,1.6074986351447915,0.7715993448694999,2.4574986351447916
Karnal,76.38692491319986,29.4317531581527,28.0,0.4729796492840166,0.9513880710620913,0.4566662741098038,1.8013880710620913
Karnal,76.45396786089579,29.4317531581527,27.0,0.35021204223738467,0.3,0.3,1.1261662323056156
Karnal,76.52101080859171,29.4317531581527,32.0,0.3784982639936248,0.43174045196493643,0.3,1.2817404519649365
Karnal,76.58805375628764,29.4317531581527,29.0,0.5021639874843599,1.1119019311639793,0.5337129269587101,1.9619019311639794
Karnal,76.65509670398356,29.4317531581527,33.0,0.5808527976344885,1.5446903869896869,0.7414513857550497,2.3946903869896867
Karnal,76.7221396516795,29.4317531581527,33.0,0.5128748304951981,1.1708115677235897,0.5619895525073231,2.0208115677235896
Karnal,76.78918259937541,29.4317531581527,31.0,0.5577422207301426,1.417582214015784,0.6804394627275764,2.267582214015784
Karnal,76.85622554707135,29.4317531581527,34.0,0.4318800298619943,0.7253401642409687,0.34816327883566495,1.5753401642409686
Karnal,76.92326849476726,29.4317531581527,35.0,0.4126907498342016,0.619799124088109,0.3,1.469799124088109
Karnal,76.99031144246317,29.4317531581527,27.0,0.5908576645333177,1.5997171549332472,0.7678642343679586,2.4497171549332473
Karnal,77.0573543901591,29.4317531581527,34.0,0.5593715567339854,1.4265435620369198,0.6847409097777215,2.27654356203692
Karnal,77.12439733785503,29.4317531581527,36.0,0.5175592920046874,1.196576106025781,0.5743565308923748,2.046576106025781
Karnal,77.19144028555094,29.4317531581527,38.0,0.6225674100014178,1.774120755007798,0.851577962403743,2.624120755007798
